coeff_schiena,coeff_braccia,coeff_angolo_medio_braccio_destro,coeff_angolo_medio_braccio_sinistro,coeff_simm_x,coeff_simm_y,angolo_spalla_destra,angolo_spalla_sinistra
0.9651981596417043,0.678369564727564,0.9530106161099605,0.9572684310240465,4.596361309289932,13.655366003513336,108.18123464431454,113.868206319453
0.9838920744037827,0.6204498151477393,0.9250025734631727,0.8441926758480006,1.584040343761444,3.5286408066749573,24.477197016153553,8.549915944832339
0.959363636883386,0.7908965465720235,0.9511975542221222,0.9720172705117177,0.8591046184301376,2.5657528303563595,113.51529196166243,130.17244790377362
0.9652148708022638,0.7287291959721063,0.958980722901683,0.9551233073768631,0.5311653316020966,0.9103906005620956,113.35881628501215,109.01361808244015
0.844086952731232,0.7541767838303141,0.9506235951114945,0.9658532477812699,0.9360128790140152,2.214717101305723,117.75475730952957,134.53455572799825
0.9565721125478818,0.7659113844268212,0.9574687794804918,0.9507440057626715,4.04667641222477,11.373493567109108,112.97176054712821,104.07511306566236
0.9843489827992375,0.6245853584587403,0.7607559621535419,0.6473827881750076,1.2276953756809235,0.6388570964336395,88.39576598059281,71.03225779475446
0.9674724011262267,0.7335772219373627,0.9697668390111458,0.966445721976107,0.634424239397049,1.0773370414972305,113.9014691851207,113.38800835636724
0.9738819506291221,0.7657446955710674,0.838699069819966,0.8543761947826647,0.3124141991138458,0.8323168754577637,100.99977321567303,95.59933768262813
0.9619341035446743,0.6781545667379385,0.9698227280647969,0.9116993528562681,3.795137405395508,8.330756738781929,113.36654629580039,112.12918303663822
0.9664170325484484,0.7378992897013895,0.9343614562423933,0.969700481161852,2.9300146847963333,7.823319599963725,116.88909412283124,133.60382140422294
0.9469833902493576,0.7978639080988131,0.9493533834306211,0.9749661666363968,0.9322277009487152,2.8003442343324423,114.0991176218318,133.72323088596434
0.9738811765727616,0.749767472317836,0.8739665880321372,0.8572042795352685,0.5701048374176025,1.094665676355362,87.85409471670596,73.22077574114888
0.9541767072029854,0.7738564402936317,0.9557097853081457,0.9657437177606233,0.46074381470680237,2.027471601963043,74.25345012719292,88.89612886718642
0.9659695962523367,0.5172380186078207,0.5296470759005932,0.5310033982530946,0.6351024806499481,0.7606591880321503,144.40497000880225,137.7444685121812
0.9785328655940653,0.7759324314172633,0.9471268632291273,0.9706393552517735,0.8399191498756409,2.536958921700716,116.70486812577647,135.89972469170436
0.9474000567377457,0.7651696710406098,0.9564685129612777,0.9730039750295162,3.6045100390911102,8.96874755807221,122.29167002186921,133.03417919232677
0.9549538874738275,0.7533108896705214,0.9687321033847925,0.9203807426968982,2.0735665559768677,6.014224633574486,110.71311281817503,109.8948456860368
0.9738003553749474,0.6723386443973649,0.9509160669188268,0.9387366450188745,4.069915622472763,10.638061627745628,103.76134765108725,93.96773081805654
0.9717547904416763,0.8370310162642176,0.9696967532489619,0.9646623501979045,1.2973268330097198,1.1983190476894379,45.16410470211223,45.40677338954541
0.946822156696253,0.7595806836567747,0.9492910186779566,0.9745641014031694,3.1296618431806564,8.35450954735279,115.90075615249671,128.59999548098517
0.9398540402861855,0.7927248245982055,0.9495606499600466,0.9380094935196904,0.42902010679244995,0.44670331478118896,40.21479413112856,39.3074508209214
0.8694115931336415,0.6289367955411638,0.9204701887049328,0.9229626477369597,0.7616499662399292,1.7542401663959026,129.26995694035463,127.79477225990277
0.9514182144145537,0.7301528447169913,0.9636287370637845,0.9225285796367334,2.9790417701005936,7.607370465993881,100.87577645338081,94.60058720408581
0.9282022288313908,0.7641079102330133,0.9350244526434285,0.9711657239547147,3.843900680541992,8.776992466300726,122.49277429841632,129.2607801471313
0.9838774272718278,0.7185980196021137,0.9490263028964191,0.9500410822269727,2.510870173573494,5.003868028521538,102.14662541789761,99.3573388688336
0.9673953941061136,0.7671209860095508,0.9605538248110639,0.9775252249693068,0.47030651569366455,0.6692675650119781,103.9666951712714,103.83043066954122
0.8632713384685133,0.7703039675307402,0.9542909120916571,0.9712291880802005,0.863058015704155,2.109793584793806,109.82164340883591,129.26977944088654
0.8552273891100058,0.7428312083903593,0.9381108193914371,0.9720703400009157,2.043246939778328,6.205082260072231,120.70550095103096,128.8071039122238
0.965890595455213,0.7861080338008233,0.9440526970443603,0.9481186394953484,0.38032862544059753,1.024743378162384,32.26374593481726,33.24090450553743
0.8550900382574751,0.7876919933954848,0.9621320757239022,0.971035627948247,0.7485104501247406,1.4236856997013092,68.82581822224466,74.34313481386246
0.9548529303328431,0.5822241632862968,0.8598333746382707,0.8824100460832532,2.251524269580841,4.280666530132294,15.33313719897517,43.811508165808455
0.9825405724606034,0.7229562093600583,0.8498810380949217,0.8283943389632062,0.5059079229831696,1.1702990382909775,95.9997382983372,80.6144397195276
0.9738024136150365,0.6863074713900166,0.8474334262588528,0.8466656227878427,0.3017515540122986,0.8347599059343338,96.23486508732913,88.44916740561139
0.8162574420957386,0.7015644685688995,0.9259492310762336,0.9194079630595235,0.6614940911531448,0.8163883537054062,104.34785578411129,110.46550541098863
0.9552025791942989,0.7394984948244802,0.9670241070477615,0.9746110883532335,0.23836490511894226,0.584127813577652,100.44990687624096,99.38896163391054
0.9031438083065116,0.6536942853954963,0.8763154259727147,0.877170718868971,0.5156909674406052,1.0139032155275345,111.31311955540147,108.1135931619454
0.9672378797836786,0.7522436557896583,0.9286607282911539,0.9706376519719908,2.644301265478134,6.48492933716625,126.61696198478018,131.53240409939534
0.9015275189231402,0.7418394502409791,0.9487715894936708,0.967625009238105,0.9114847928285599,2.5795268788933754,108.76010161740885,124.34700569854968
0.9214555358833784,0.7823949580301642,0.9457416343352856,0.970954948420368,0.9047545939683914,2.509284557774663,116.42837722765668,134.02037031919065
0.9735513863214841,0.7713420984665931,0.8436422457485231,0.7230539740346643,4.911054939031601,3.978257939219475,90.70073119351957,113.41192790764502
0.9678397029169468,0.7906337834136103,0.954832271470783,0.9632140107193797,0.38789117336273193,1.564376249909401,72.28773241560143,74.04100150739413
0.969709588382648,0.7511676766183588,0.9147979286616464,0.917259949995941,0.44339221715927124,1.0681104511022568,103.83319032441204,100.29269587663234
0.964205388642319,0.8148641385841084,0.9242849085982419,0.9222424862354486,0.4048759937286377,0.532337486743927,33.79923048589002,30.783198485331674
0.931011487894103,0.6737982977129223,0.9505803022250962,0.9460271858318607,3.6058834940195084,8.714861884713173,106.75086161965046,94.57102158602676
0.9743952199571506,0.7110170939739888,0.719161343574557,0.7361374499846867,0.700297623872757,0.9061582982540131,111.66486927626713,106.09294620903333
0.8897606792696122,0.7710764530957429,0.9640773144363327,0.9707487473131495,0.40516892075538635,0.8507167398929596,93.50318604931061,101.5394307714248
0.9830284334929665,0.7949028038358328,0.9462326225642667,0.9200280490021625,0.90436190366745,1.9939325451850891,38.4839598379034,41.249937554083054
0.9575347654463563,0.7202585037957607,0.9548912031334001,0.9649462497302116,0.38890913128852844,0.5115641504526138,103.04595480010676,105.22884924317766
0.9521343341767774,0.8089948109380717,0.9451760235138921,0.9331876065682244,0.6322730779647827,0.5548087358474731,40.699080980007,37.902736226716904
0.968832858503657,0.5915640588261512,0.9068412662749168,0.9637160604134191,2.585058569908142,4.283761113882065,85.78645200169782,125.57410087779314
0.9764640282218514,0.7406277552072751,0.9606030530666316,0.9440417575102501,2.7854912877082825,8.264792457222939,121.88997758577389,103.56561727388078
0.9788910480974463,0.7176248243540803,0.8383210493867558,0.790306248233766,0.6794887781143188,0.5535532236099243,105.68211783973513,104.24629315555798
0.938836219449879,0.7141760096180393,0.9369474758723723,0.9662464222969711,0.5185830593109131,1.2139342799782753,119.83362600288197,117.09553697739024
0.9597873311373859,0.744779534741369,0.9563580008346826,0.9792457628536974,0.3139587342739105,0.3674226999282837,95.6371429452858,103.52131966375518
0.9437349466410251,0.7829546224825912,0.9654934116622917,0.9409793536752304,0.826020747423172,0.5267617404460907,55.11159665984361,51.989905913227105
0.9604970945806657,0.753297281990442,0.9324844396005082,0.9720075086180678,4.053972855210304,10.984573519497644,132.38644689938732,131.6177944760015
0.97354536263258,0.7098935357763209,0.829692804385485,0.8134452616554594,0.2948593199253082,0.46774156391620636,107.27052278656328,100.90984135201882
0.9813065418296396,0.711799847172277,0.808756873928574,0.6678548882864567,4.937521278858185,3.587657630443573,91.24921501830107,124.28795225439383
0.8463867617377723,0.735672450224858,0.9359691230379817,0.9714857581781584,3.3277835994958878,8.14318893942982,123.58553904831388,137.049283858643
0.8981420801657889,0.7365892999571777,0.9534040095585354,0.9716497633958756,0.6610856801271439,1.1375782676041126,128.0998479188415,126.2268190126933
0.9799662131670627,0.6344574975370444,0.6103369793134263,0.7164194875280538,2.8514075577259064,2.9537301659584045,98.77604642164312,66.2227006886506
0.9696065250251996,0.7777568354686684,0.8465378609228246,0.8494235353172842,0.548324704170227,1.0472794473171234,92.90174857238361,82.44009586492199
0.957363591903255,0.744479988931002,0.9598995700790897,0.9675641726771336,0.3038436472415924,0.44498124718666077,94.31216049718967,98.15597064606571
0.9471549874089269,0.7768516966084675,0.8635635792163231,0.8532316493980765,0.688351958990097,1.260383054614067,101.8899805862772,91.91051749690409
0.9631231198844893,0.6611644805698662,0.8541465644669025,0.9131214622680726,2.3807745575904846,2.6377455592155457,18.00893527767246,38.714717739539466
0.9778967686469261,0.6937149652614584,0.9608378942873184,0.9694753558206413,0.8984885215759277,1.6995755732059479,110.6667265903395,120.52714690216793
0.7704037582381461,0.641221187300064,0.9089773778306091,0.9207306159357588,0.8323999494314194,0.8297239579260349,119.7605882192068,126.64037854480829
0.9894788822350966,0.6953055581798662,0.9248596526751788,0.8898243423860701,3.1904451847076416,3.3754354119300842,51.22605762387532,28.683238818383195
0.9332244486051491,0.8666194916767297,0.9710964145584876,0.962373238880592,1.077128291130066,1.1504610180854797,35.89399561640954,34.42503186686873
0.97520365997555,0.7655429794264851,0.9627210626455935,0.9755381899001817,0.5579879283905029,0.9166700690984726,107.25294117555529,115.15981594994736
0.9657062728006348,0.636658922805399,0.7281660054210572,0.7250277728107144,0.44876736402511597,0.8114077746868134,113.90063868904326,103.842831790423
0.9652075771684998,0.7409415529481311,0.9695880192215492,0.9314642283954938,2.9419322311878204,7.779516965150833,88.00770428933912,97.38188336116704
0.9562751044289991,0.7220694786213923,0.9446262686759217,0.8556922456179423,2.17377769947052,2.9248418509960175,14.273463572482408,4.954585177396911
0.9789828403009687,0.6447628237457658,0.8279674680926422,0.8136536213092496,0.5146750211715698,0.4468485713005066,97.16604924729393,89.99140848552025
0.9627074261349914,0.7218679774785434,0.9573993881456319,0.9442016686303234,4.489339977502823,10.799644231796265,98.36017020719072,85.84437609427424
0.9748807357778666,0.7034091443803917,0.6895307014567293,0.779064762262398,3.266893893480301,3.287511467933655,103.43112787892,74.45681401933062
0.9656312922272393,0.7422501194542884,0.9493163230870145,0.9478418358407431,3.2244849503040314,9.233146458864212,106.55173737700602,86.814802459127
0.9724105571215549,0.7740318069871205,0.9606200905127714,0.955794519574664,2.3992761373519897,6.693659842014313,104.67139045074262,95.99411934369861
0.9466423436154,0.6836163774578143,0.8686447456768233,0.8298041369053765,0.5224213302135468,0.6840120553970337,83.33706166083165,68.54416478788856
0.95882032258808,0.7886171439494095,0.9495131742678887,0.9731441959262065,0.9165849834680557,1.359962821006775,115.22886141402239,125.00214658928223
0.9447986019654461,0.7977399553324703,0.9551967922357716,0.9725302097248792,0.9789744317531586,1.9821824245154858,117.30790790663761,130.3062946140269
0.9727340530077597,0.7501481920917219,0.9565778767598068,0.9344436111314772,1.8020355999469757,5.907301634550095,113.68288036904954,107.92827761096748
0.9468308680373789,0.8084262413551251,0.9476770727746178,0.9660201558553887,0.71294204890728,1.3433682769536972,70.5097760050049,77.81640426508058
0.9455931730763647,0.7286773398321302,0.9696333829108693,0.9386969618951945,3.138231322169304,8.01731352508068,98.17137369701823,105.66268421917157
0.9711212015452177,0.7713490582193192,0.8515464746619794,0.8612003608230765,0.2835475206375122,0.6305254250764847,92.22794747372063,91.39234758273007
0.9395714374916144,0.784479971135955,0.955039173738197,0.9758144453673958,0.8984465599060059,3.430628217756748,107.78981391439433,129.2236815797977
0.950648332427794,0.7404213505064342,0.9622371340139911,0.9787288393346959,0.6058666408061981,0.9961036443710327,103.55329963472457,104.66424431739834
0.9846419064970171,0.7579920676431562,0.9716898971460706,0.9786780159341087,0.3212378919124603,0.6567040383815765,96.72444270653034,105.59408254762367
0.9630771648763963,0.7978870616717039,0.9553061776891847,0.9677116264374727,0.6661786139011383,1.452005758881569,72.94929536091688,79.64842649144511
0.9467658009561315,0.7933040451673066,0.9487138963106115,0.9660911828662938,1.1607767790555954,1.89009696431458,124.38975256317826,136.3463462929587
0.9648671343801394,0.7993546175874898,0.9552820567826188,0.9710069862674493,0.5885467827320099,1.9686356335878372,73.12119154753242,86.67747144171406
0.968733447752934,0.7173312230310789,0.7913199101206866,0.7640552621168705,0.5883852541446686,0.7743547409772873,85.69269905181937,72.7240426465875
0.9702204793935232,0.7407616200343607,0.8039781156713003,0.8164739608076236,1.5093069076538086,1.2414134591817856,96.50836048450867,101.53946767384389
0.9354831246894015,0.7702727430369192,0.9367964155559879,0.933483452418508,0.7101736962795258,0.7296104431152344,39.23343142011049,42.09549644580678
0.9642464133893844,0.7342206078094974,0.9564565672926443,0.9644272931383537,2.1983529329299927,6.603025808930397,110.1922557098651,107.17004647312757
0.9794122984648336,0.7762344575664047,0.9419144663201047,0.9043651614016426,1.6451769322156906,2.0167512595653534,43.748349857420635,37.26412744047591
0.9630109120898652,0.8059615771051936,0.9549555194801276,0.9702990397410715,1.0741832554340363,2.7272935435175896,113.61747525998777,131.15577856652644
0.9534670629794638,0.7410646438604956,0.9230910757308465,0.9726161651026327,3.1126897037029266,7.854348213877529,127.48103606217973,134.68018058591613
0.9893306038655535,0.7905027283476935,0.9315418975285741,0.9129117251125266,0.4948612153530121,1.2022702097892761,44.46235832230947,44.02260728353007
0.9554946075640947,0.7807547149965139,0.9503931990703507,0.963955334495564,0.5284870713949203,1.451371669769287,72.21584244275205,88.42423774601893
0.966462512761038,0.7234762578447934,0.9627113322509312,0.9357840122430087,2.6946758776903152,6.621818095445633,102.78027338507019,96.08103716642856
0.9393452583840926,0.7889892612659086,0.9469915007641617,0.9694834652953035,0.5995108634233475,1.4569385796785355,72.21642210457102,78.13812836743885
0.9091058463194505,0.7073190476761576,0.9210413516388315,0.9174062760092393,0.7579599469900131,1.721888206899166,106.86524266895267,117.39296875564723
